id,type,name,technology,category
795,npm,copy-descriptor,"",""
796,npm,core-util-is,"",""
797,npm,cssom,,
798,npm,cssstyle,,
799,npm,dashdash,"",""
800,npm,data-urls,,
801,github-action,dawidd6/action-delete-branch,,
802,npm,decamelize,"",""
803,npm,decimal.js,"",""
804,npm,decode-uri-component,"",""
805,npm,dedent,,
806,npm,deep-is,,
807,npm,deepmerge,"",""
808,npm,define-properties,"",""
809,npm,define-property,"",""
810,npm,detect-newline,"",""
811,npm,diff-sequences,,
812,npm,dir-glob,,
813,npm,doctrine,,
814,npm,domexception,,
815,npm,ecc-jsbn,"",""
816,npm,emittery,,
817,npm,enquirer,"",""
818,npm,error-ex,,
819,npm,es-abstract,"",""
820,npm,es-to-primitive,"",""
821,npm,escodegen,"",""
822,npm,eslint-config-prettier,"",""
823,npm,eslint-import-resolver-node,"",""
824,npm,eslint-module-utils,,
825,npm,eslint-plugin-eslint-comments,"",""
826,npm,eslint-plugin-import,"",""
827,npm,eslint-rule-documentation,,
828,npm,eslint-scope,,
829,npm,eslint-utils,,
830,npm,eslint-visitor-keys,,
831,npm,espree,,
832,npm,esprima,"",""
833,npm,esquery,,
834,npm,esrecurse,"",""
835,npm,estraverse,"",""
836,npm,esutils,,
837,npm,exec-sh,,
838,npm,exit,"",""
839,npm,expand-brackets,"",""
840,npm,expect,"",""
841,npm,extend,"",""
842,npm,extend-shallow,"",""
843,npm,extglob,"",""
844,npm,extsprintf,"",""
845,npm,fast-deep-equal,"",""
846,npm,fast-diff,,
847,npm,fast-glob,"",""
848,npm,fast-json-stable-stringify,"",""
849,npm,fast-levenshtein,"",""
850,npm,fastq,,
851,npm,fb-watchman,,
852,npm,file-entry-cache,,
853,npm,find-up,"",""
854,npm,flat-cache,,
855,npm,flatted,,
856,npm,for-in,"",""
857,npm,forever-agent,"",""
858,npm,fragment-cache,"",""
859,npm,fs.realpath,"",""
860,npm,fsevents,"",""
861,npm,functional-red-black-tree,,
862,npm,gensync,"",""
863,npm,get-caller-file,"",""
864,npm,get-value,"",""
865,npm,getpass,"",""
866,npm,glob,"",""
867,npm,globals,"",""
868,npm,globby,"",""
869,npm,graceful-fs,"",""
870,npm,growly,,
871,npm,har-schema,,
872,npm,har-validator,"",""
873,npm,has,"",""
874,npm,has-value,"",""
875,npm,has-values,"",""
876,npm,hosted-git-info,"",""
877,npm,html-encoding-sniffer,,
878,npm,html-escaper,,
879,npm,http-signature,"",""
880,npm,human-signals,"",""
881,npm,ignore,,
882,npm,import-fresh,,
883,npm,import-local,,
884,npm,imurmurhash,"",""
885,npm,inflight,"",""
886,npm,ip-regex,"",""
887,npm,is-accessor-descriptor,"",""
888,npm,is-buffer,"",""
889,npm,is-callable,"",""
890,npm,is-ci,"",""
891,npm,is-core-module,,
892,npm,is-data-descriptor,"",""
893,npm,is-date-object,"",""
894,npm,is-descriptor,"",""
895,npm,is-docker,"",""
896,npm,is-extendable,"",""
897,npm,is-generator-fn,,
898,npm,is-potential-custom-element-name,,
899,npm,is-regex,"",""
900,npm,is-string,,
901,npm,is-symbol,"",""
902,npm,is-typedarray,"",""
903,npm,is-windows,"",""
904,npm,is-wsl,"",""
905,npm,isarray,"",""
906,npm,isobject,"",""
907,npm,isstream,"",""
908,npm,istanbul-lib-coverage,,
909,npm,istanbul-lib-instrument,,
910,npm,istanbul-lib-report,,
911,npm,istanbul-lib-source-maps,,
912,npm,istanbul-reports,,
913,npm,jest-changed-files,,
914,npm,jest-cli,jest,test
915,npm,jest-config,"",""
916,npm,jest-diff,,
917,npm,jest-docblock,,
918,npm,jest-each,"",""
919,npm,jest-environment-jsdom,"",""
920,npm,jest-environment-node,"",""
921,npm,jest-get-type,,
922,npm,jest-haste-map,,
923,npm,jest-jasmine2,,
924,npm,jest-leak-detector,,
925,npm,jest-matcher-utils,,
926,npm,jest-message-util,,
927,npm,jest-mock,"",""
928,npm,jest-pnp-resolver,"",""
929,npm,jest-regex-util,,
930,npm,jest-resolve,"",""
931,npm,jest-resolve-dependencies,,
932,npm,jest-runner,,
933,npm,jest-runtime,,
934,npm,jest-serializer,,
935,npm,jest-snapshot,,
936,npm,jest-util,"",""
937,npm,jest-validate,,
938,npm,jest-watcher,,
939,npm,jest-worker,,
940,npm,js-tokens,"",""
941,npm,jsbn,"",""
942,npm,jsdom,"",""
943,npm,jsesc,,
944,npm,json-parse-better-errors,,
945,npm,json-schema,jsonschema,validation
946,npm,json-schema-traverse,"",""
947,npm,json-stable-stringify-without-jsonify,,
948,npm,json-stringify-safe,"",""
949,npm,json5,"",""
950,npm,jsprim,"",""
951,npm,kind-of,"",""
952,npm,kleur,"",""
953,npm,leven,,
954,npm,levn,,
955,npm,lines-and-columns,,
956,npm,load-json-file,"",""
957,npm,locate-path,"",""
958,npm,lodash.sortby,"",""
959,npm,lru-cache,"",""
960,npm,make-dir,"",""
961,npm,make-error,,
962,npm,makeerror,,
963,npm,map-cache,"",""
964,npm,map-visit,"",""
965,npm,merge-stream,"",""
966,npm,merge2,"",""
967,npm,micromatch,"",""
968,npm,minimatch,"",""
969,npm,minimist,"",""
970,npm,mixin-deep,"",""
971,npm,mkdirp,"",""
972,npm,nanomatch,"",""
973,npm,natural-compare,,
974,npm,node-int64,,
975,npm,node-modules-regexp,,
976,npm,node-notifier,"",""
977,npm,normalize-package-data,"",""
978,npm,nwsapi,,
979,npm,oauth-sign,,
980,npm,object-copy,"",""
981,npm,object-inspect,"",""
982,npm,object-keys,"",""
983,npm,object-visit,"",""
984,npm,object.assign,"",""
985,npm,object.pick,"",""
986,npm,object.values,,
987,npm,optionator,"",""
988,npm,p-each-series,,
989,npm,p-limit,"",""
990,npm,p-locate,"",""
991,npm,p-try,"",""
992,npm,parent-module,,
993,npm,parse-json,,
994,npm,parse5,"",""
995,npm,pascalcase,"",""
996,npm,path-exists,"",""
997,npm,path-is-absolute,"",""
998,npm,path-parse,,
999,npm,path-type,,
1000,npm,performance-now,"",""
1001,npm,pify,"",""
1002,npm,pirates,,
1003,npm,pkg-dir,"",""
1004,npm,posix-character-classes,"",""
1005,npm,prelude-ls,,
1006,npm,prettier-linter-helpers,,
1007,npm,pretty-format,,
1008,npm,progress,,
1009,npm,prompts,"",""
1010,npm,psl,"",""
1011,npm,punycode,"",""
1012,npm,qs,"",""
1013,npm,react-is,"",""
1014,npm,read-pkg,,
1015,npm,read-pkg-up,,
1016,npm,regex-not,"",""
1017,npm,regexpp,,
1018,npm,remove-trailing-separator,"",""
1019,npm,repeat-element,"",""
1020,npm,repeat-string,"",""
1021,npm,request,"",""
1022,npm,request-promise-core,,
1023,npm,request-promise-native,"",""
1024,npm,require-directory,"",""
1025,npm,require-main-filename,"",""
1026,npm,resolve,"",""
1027,npm,resolve-cwd,"",""
1028,npm,resolve-from,"",""
1029,npm,resolve-url,"",""
1030,npm,ret,"",""
1031,npm,reusify,"",""
1032,npm,rsvp,,
1033,npm,run-parallel,,
1034,npm,safe-regex,"",""
1035,npm,sane,"",""
1036,npm,saxes,,
1037,npm,set-blocking,"",""
1038,npm,set-value,"",""
1039,npm,shellwords,,
1040,npm,sisteransi,,
1041,npm,slash,,
1042,npm,slice-ansi,"",""
1043,npm,snapdragon,"",""
1044,npm,snapdragon-node,"",""
1045,npm,snapdragon-util,"",""
1046,npm,source-map,"",""
1047,npm,source-map-resolve,"",""
1048,npm,source-map-support,"",""
1049,npm,source-map-url,"",""
1050,npm,spdx-correct,,
1051,npm,spdx-exceptions,,
1052,npm,spdx-expression-parse,"",""
1053,npm,spdx-license-ids,,
1054,npm,split-string,"",""
1055,npm,sprintf-js,"",""
1056,npm,sshpk,"",""
1057,npm,stack-utils,,
1058,npm,static-extend,"",""
1059,npm,stealthy-require,,
1060,npm,string-length,,
1061,npm,string.prototype.trimleft,,
1062,npm,string.prototype.trimright,,
1063,npm,strip-bom,"",""
1064,npm,strip-final-newline,"",""
1065,npm,strip-json-comments,"",""
1066,npm,supports-hyperlinks,,
1067,npm,svg-element-attributes,,
1068,npm,symbol-tree,,
1069,npm,table,,
1070,npm,terminal-link,"",""
1071,npm,test-exclude,,
1072,npm,text-table,"",""
1073,npm,throat,"",""
1074,npm,tmpl,,
1075,npm,to-fast-properties,,
1076,npm,to-object-path,"",""
1077,npm,to-regex,"",""
1078,npm,tough-cookie,"",""
1079,npm,tr46,,
1080,npm,tsconfig-paths,"",""
1081,npm,tsutils,"",""
1082,npm,tunnel-agent,"",""
1083,npm,tweetnacl,"",""
1084,npm,type-check,,
1085,npm,type-detect,,
1086,npm,typedarray-to-buffer,,
1087,npm,union-value,"",""
1088,npm,unset-value,"",""
1089,npm,uri-js,"",""
1090,npm,urix,"",""
1091,npm,use,"",""
1092,npm,uuid,"",""
1093,npm,v8-compile-cache,,
1094,npm,v8-to-istanbul,,
1095,npm,validate-npm-package-license,,
1096,npm,verror,"",""
1097,npm,w3c-hr-time,,
1098,npm,w3c-xmlserializer,,
1099,npm,walker,,
1100,github-action,webfactory/ssh-agent,,
1101,npm,webidl-conversions,,
1102,npm,whatwg-encoding,,
1103,npm,whatwg-mimetype,,
1104,npm,whatwg-url,,
1105,npm,which-module,"",""
1106,npm,word-wrap,"",""
1107,npm,write-file-atomic,,
1108,npm,ws,"",""
1109,npm,xml-name-validator,,
1110,npm,xmlchars,,
1111,npm,y18n,"",""
1112,npm,yallist,"",""
1113,npm,yargs,"",""
1114,npm,yargs-parser,"",""
1115,npm,@redhat-actions/webpack-config,"",""
1116,npm,@types/terser-webpack-plugin,"",""
1117,npm,terser-webpack-plugin,"",""
1118,npm,ts-loader,"",""
1119,npm,webpack,webpack,builder
1120,npm,webpack-cli,"",""
1121,github-action,peter-evans/repository-dispatch,,
1122,npm,milliseconds,"",""
1123,npm,tree-kill,"",""
1124,npm,@commitlint/cli,"",""
1125,npm,@commitlint/config-conventional,"",""
1126,npm,@semantic-release/changelog,"",""
1127,npm,@semantic-release/git,"",""
1128,npm,@types/milliseconds,"",""
1129,npm,@zeit/ncc,"",""
1130,npm,husky,"",""
1131,npm,semantic-release,"",""
1132,npm,ts-node,"",""
1133,githubAction,nick-invision/assert-action,"",""
1134,githubAction,cycjimmy/semantic-release-action,"",""
1135,github-action,cycjimmy/semantic-release-action,,
1136,github-action,nick-invision/assert-action,,
1137,npm,jest-junit,"",""
1138,npm,adm-zip,"",""
1139,npm,xml2js,"",""
1140,npm,@octokit/webhooks,github,saas
1141,npm,@octokit/webhooks-types,github,saas
1142,npm,@types/adm-zip,"",""
1143,npm,@types/github-slugger,"",""
1144,npm,@types/picomatch,"",""
1145,npm,@types/xml2js,"",""
1146,npm,eol-converter-cli,"",""
1147,npm,eslint-import-resolver-typescript,"",""
1148,dart-pub,_fe_analyzer_shared,,
1149,dart-pub,analyzer,,
1150,dart-pub,args,,
1151,dart-pub,async,,
1152,dart-pub,boolean_selector,,
1153,dart-pub,collection,,
1154,dart-pub,convert,,
1155,dart-pub,coverage,,
1156,dart-pub,crypto,,
1157,dart-pub,darttest,,
1158,dart-pub,file,,
1159,dart-pub,frontend_server_client,,
1160,dart-pub,glob,,
1161,dart-pub,http_multi_server,,
1162,dart-pub,http_parser,,
1163,dart-pub,io,,
1164,dart-pub,js,,
1165,dart-pub,logging,,
1166,dart-pub,matcher,,
1167,dart-pub,meta,,
1168,dart-pub,mime,,
1169,dart-pub,node_preamble,,
1170,dart-pub,package_config,,
1171,dart-pub,path,,
1172,dart-pub,pedantic,,
1173,dart-pub,pool,,
1174,dart-pub,pub_semver,,
1175,npm,queue-microtask,,
1176,npm,sax,,
1177,dart-pub,shelf,,
1178,dart-pub,shelf_packages_handler,,
1179,dart-pub,shelf_static,,
1180,dart-pub,shelf_web_socket,,
1181,dart-pub,source_map_stack_trace,,
1182,dart-pub,source_maps,,
1183,dart-pub,source_span,,
1184,dart-pub,stack_trace,,
1185,dart-pub,stream_channel,,
1186,dart-pub,string_scanner,,
1187,dart-pub,term_glyph,,
1188,dart-pub,test,,
1189,npm,test-reporter,,
1190,dart-pub,test_api,,
1191,dart-pub,test_core,,
1192,dart-pub,typed_data,,
1193,dart-pub,vm_service,,
1194,dart-pub,watcher,,
1195,dart-pub,web,,
1196,dart-pub,web_socket_channel,,
1197,dart-pub,webkit_inspection_protocol,,
1198,npm,xmlbuilder,"",""
1199,dart-pub,yaml,,
1200,npm,@octokit/plugin-throttling,github,saas
1201,npm,node-fetch-native,"",""
1202,githubAction,peter-evans/enable-pull-request-automerge,"",""
1203,npm,bottleneck,,
1204,npm,create-pull-request,,
1205,npm,fast-content-type-parse,,
1206,github-action,peter-evans/close-pull,,
1207,github-action,peter-evans/create-or-update-comment,,
1208,github-action,peter-evans/enable-pull-request-automerge,,
1209,github-action,peter-evans/find-comment,,
1210,npm,yocto-queue,,
1211,npm,@actions/artifact,"",""
1212,npm,@actions/cache,"",""
1213,npm,@actions/tool-cache,"",""
1214,npm,@types/rimraf,"",""
1215,npm,conventional-changelog-conventionalcommits,"",""
1216,npm,np,"",""
1217,npm,tsc-watch,"",""
1218,githubAction,styfle/cancel-workflow-action,"",""
1219,githubAction,maxim-lobanov/setup-xcode,"",""
1220,githubAction,ruby/setup-ruby,"",""
1221,githubAction,nick-invision/retry,"",""
1222,githubAction,actions/cache,"",""
1223,npm,@actions/glob,"",""
1224,npm,@azure/abort-controller,"",""
1225,npm,@azure/core-asynciterator-polyfill,,
1226,npm,@azure/core-auth,,
1227,npm,@azure/core-http,,
1228,npm,@azure/core-lro,,
1229,npm,@azure/core-paging,"",""
1230,npm,@azure/core-tracing,,
1231,npm,@azure/logger,"",""
1232,npm,@azure/ms-rest-js,,
1233,npm,@azure/storage-blob,azure.storage,storage
1234,npm,@babel/compat-data,,
1235,npm,@babel/helper-compilation-targets,,
1236,npm,@babel/helper-hoist-variables,,
1237,npm,@babel/helper-member-expression-to-functions,,
1238,npm,@babel/helper-module-imports,,
1239,npm,@babel/helper-module-transforms,,
1240,npm,@babel/helper-optimise-call-expression,,
1241,npm,@babel/helper-replace-supers,,
1242,npm,@babel/helper-simple-access,,
1243,npm,@babel/helper-validator-option,,
1244,npm,@babel/plugin-syntax-typescript,,
1245,npm,@gar/promisify,,
1246,npm,@humanwhocodes/config-array,,
1247,npm,@humanwhocodes/object-schema,,
1248,npm,@isaacs/string-locale-compare,,
1249,npm,@npmcli/arborist,,
1250,npm,@npmcli/ci-detect,,
1251,npm,@npmcli/config,,
1252,npm,@npmcli/disparity-colors,,
1253,npm,@npmcli/fs,,
1254,npm,@npmcli/git,,
1255,npm,@npmcli/installed-package-contents,,
1256,npm,@npmcli/map-workspaces,,
1257,npm,@npmcli/metavuln-calculator,,
1258,npm,@npmcli/move-file,,
1259,npm,@npmcli/name-from-folder,,
1260,npm,@npmcli/node-gyp,,
1261,npm,@npmcli/package-json,,
1262,npm,@npmcli/promise-spawn,,
1263,npm,@npmcli/run-script,,
1264,npm,@octokit/plugin-request-log,github,saas
1265,npm,@octokit/rest,github,saas
1266,npm,@opentelemetry/api,,
1267,npm,@samverschueren/stream-to-observable,,
1268,npm,@semantic-release/commit-analyzer,"",""
1269,npm,@semantic-release/error,,
1270,npm,@semantic-release/github,"",""
1271,npm,@semantic-release/npm,"",""
1272,npm,@semantic-release/release-notes-generator,"",""
1273,npm,@tootallnate/once,,
1274,npm,@types/glob,"",""
1275,npm,@types/minimatch,"",""
1276,npm,@types/minimist,"",""
1277,npm,@types/node-fetch,"",""
1278,npm,@types/parse-json,,
1279,npm,@types/tunnel,"",""
1280,npm,JSONStream,"",""
1281,npm,abbrev,,
1282,npm,abort-controller,"",""
1283,npm,agentkeepalive,,
1284,npm,aggregate-error,"",""
1285,npm,ansi-align,,
1286,npm,ansicolors,,
1287,npm,ansistyles,,
1288,npm,any-observable,,
1289,npm,aproba,,
1290,npm,archy,,
1291,npm,are-we-there-yet,,
1292,npm,argv-formatter,,
1293,npm,array-ify,,
1294,npm,arrify,,
1295,npm,asap,"",""
1296,npm,async-exit-hook,,
1297,npm,at-least-node,"",""
1298,npm,bin-links,,
1299,npm,boxen,,
1300,npm,browserslist,"",""
1301,npm,builtins,,
1302,npm,cacache,"",""
1303,npm,call-bind,"",""
1304,npm,camelcase-keys,,
1305,npm,caniuse-lite,"",""
1306,npm,cardinal,,
1307,npm,chownr,"",""
1308,npm,cidr-regex,,
1309,npm,clean-stack,"",""
1310,npm,cli-boxes,,
1311,npm,cli-columns,,
1312,npm,cli-table3,"",""
1313,npm,cli-truncate,"",""
1314,npm,cmd-shim,,
1315,npm,code-point-at,,
1316,npm,color-support,,
1317,npm,colors,"",""
1318,npm,columnify,,
1319,npm,common-ancestor-path,,
1320,npm,compare-func,,
1321,npm,configstore,,
1322,npm,console-control-strings,,
1323,npm,conventional-changelog-angular,,
1324,npm,conventional-changelog-writer,,
1325,npm,conventional-commits-filter,,
1326,npm,conventional-commits-parser,,
1327,npm,cosmiconfig,,
1328,npm,crypto-random-string,"",""
1329,npm,date-fns,"",""
1330,npm,dateformat,"",""
1331,npm,debuglog,,
1332,npm,decamelize-keys,,
1333,npm,deep-extend,,
1334,npm,del,"",""
1335,npm,delegates,,
1336,npm,depd,"",""
1337,npm,dezalgo,,
1338,npm,diff,"",""
1339,npm,dot-prop,"",""
1340,npm,duplexer,,
1341,npm,duplexer2,,
1342,npm,duplexer3,,
1343,npm,electron-to-chromium,,
1344,npm,elegant-spinner,,
1345,npm,encoding,"",""
1346,npm,env-ci,,
1347,npm,env-paths,,
1348,npm,err-code,,
1349,npm,escalade,,
1350,npm,escape-goat,,
1351,npm,eslint-plugin-filenames,"",""
1352,npm,eslint-plugin-i18n-text,,
1353,npm,eslint-plugin-no-only-tests,"",""
1354,npm,event-stream,"",""
1355,npm,event-target-shim,,
1356,npm,events,"",""
1357,npm,fastest-levenshtein,,
1358,npm,find-versions,,
1359,npm,from,,
1360,npm,from2,"",""
1361,npm,fs-extra,"",""
1362,npm,fs-minipass,,
1363,npm,gauge,,
1364,npm,get-package-type,,
1365,npm,get-symbol-description,,
1366,npm,git-log-parser,,
1367,npm,github-url-from-git,,
1368,npm,global-dirs,"",""
1369,npm,handlebars,"",""
1370,npm,hard-rejection,,
1371,npm,has-ansi,,
1372,npm,has-bigints,,
1373,npm,has-unicode,,
1374,npm,has-yarn,,
1375,npm,hook-std,,
1376,npm,http-proxy-agent,"",""
1377,npm,humanize-ms,,
1378,npm,ignore-walk,,
1379,npm,import-from,,
1380,npm,import-lazy,,
1381,npm,indent-string,"",""
1382,npm,infer-owner,"",""
1383,npm,ini,"",""
1384,npm,init-package-json,,
1385,npm,inquirer-autosubmit-prompt,,
1386,npm,internal-slot,,
1387,npm,into-stream,,
1388,npm,ip,"",""
1389,npm,is-bigint,,
1390,npm,is-boolean-object,,
1391,npm,is-cidr,"",""
1392,npm,is-installed-globally,"",""
1393,npm,is-lambda,,
1394,npm,is-negative-zero,,
1395,npm,is-npm,,
1396,npm,is-number-object,,
1397,npm,is-obj,,
1398,npm,is-observable,,
1399,npm,is-path-cwd,"",""
1400,npm,is-path-inside,"",""
1401,npm,is-plain-obj,,
1402,npm,is-promise,,
1403,npm,is-scoped,,
1404,npm,is-shared-array-buffer,,
1405,npm,is-text-path,,
1406,npm,is-url-superb,,
1407,npm,is-weakref,,
1408,npm,is-yarn-global,,
1409,npm,issue-parser,,
1410,npm,issue-regex,,
1411,npm,java-properties,,
1412,npm,json-parse-even-better-errors,,
1413,npm,json-stringify-nice,,
1414,npm,jsonfile,"",""
1415,npm,jsonparse,,
1416,npm,just-diff,,
1417,npm,just-diff-apply,,
1418,npm,latest-version,,
1419,npm,libnpmaccess,,
1420,npm,libnpmdiff,,
1421,npm,libnpmexec,,
1422,npm,libnpmfund,,
1423,npm,libnpmhook,,
1424,npm,libnpmorg,,
1425,npm,libnpmpack,,
1426,npm,libnpmpublish,,
1427,npm,libnpmsearch,,
1428,npm,libnpmteam,,
1429,npm,libnpmversion,,
1430,npm,listr,,
1431,npm,listr-input,,
1432,npm,listr-silent-renderer,,
1433,npm,listr-update-renderer,,
1434,npm,listr-verbose-renderer,,
1435,npm,lodash.camelcase,,
1436,npm,lodash.capitalize,,
1437,npm,lodash.clonedeep,"",""
1438,npm,lodash.escaperegexp,"",""
1439,npm,lodash.isequal,"",""
1440,npm,lodash.ismatch,"",""
1441,npm,lodash.isplainobject,,
1442,npm,lodash.isstring,,
1443,npm,lodash.kebabcase,,
1444,npm,lodash.merge,"",""
1445,npm,lodash.snakecase,,
1446,npm,lodash.truncate,,
1447,npm,lodash.uniqby,,
1448,npm,lodash.upperfirst,,
1449,npm,lodash.zip,,
1450,npm,log-update,"",""
1451,npm,make-fetch-happen,,
1452,npm,map-age-cleaner,,
1453,npm,map-obj,,
1454,npm,map-stream,"",""
1455,npm,marked,"",""
1456,npm,marked-terminal,,
1457,github-action,maxim-lobanov/setup-xcode,,
